MessageId,SendingId,EmailDomain,EmailAddressUsed,CustomerJourneyId,CustomerJourneyIterationId,UsageType,SecondaryRecipientProfileId,InteractionType,OrganizationId,Timestamp,VisitorId,SessionId,ContactId,AccountId,CountryIsoCode,State,City,PostalCode,BrowserId,BrowserVersion,OperatingSystemId,OperatingSystemVersion,SearchPhrase,SearchEngineName,VisitorReturningStatus,VisitDuration,FormSubmissionId,VisitorAnonymousStatus,LeadId,Version,File Name,Datestamp,Date modified,Id
"22f53665-eceb-e811-a9b5-000d3a1e6b71","b54bd951-2133-bd39-9bdd-6328cf309343","outlook.com","mktuitest+gsvdxkyhaa@outlook.com","8b45ed78-edeb-e811-a9b5-000d3a1e6b71","d2844ae8-5a77-41db-8bee-29c5c439e5a0","CustomerJourney","1113139a-51a7-4263-9286-1049e7a96908","EmailForwarded","d7906006-d8e6-49c6-8d5d-5c4da8454360",2018-11-19 11:36:37.000,"PXDKGPG2BbXEPs8kco3uAlDL5VFF94HLOQgfqmjkXBQ","l4-nrPC_KaHAuyLrgXDAuGP6tJICYha-Pqmz_p_qvJA","c27ee695-eaeb-e811-a9b5-000d3a1e6b71","","US","washington","redmond","98052","A8A2DC38-6ACD-42C3-999B-5599E31ACA3B","70.0","2FD14342-0556-42BF-A155-7F1343CE16DF","10","","","","","d505834a-0edb-4b88-87f6-2d9752700ee2","","","0","c4781742-0be3-488a-8711-83a64fde266e",2018-11-19 00:00:00.000,2018-11-19 11:37:05.000,"UYNSNEf6yTHjs1HNXc0lmjXeU4G0/Ve2rzIqcZinDgE=-f2f-0"
"22f53665-eceb-e811-a9b5-000d3a1e6b71","b54bd951-2133-bd39-9bdd-6328cf309343","outlook.com","mktuitest+gsvdxkyhaa@outlook.com","8b45ed78-edeb-e811-a9b5-000d3a1e6b71","d2844ae8-5a77-41db-8bee-29c5c439e5a0","CustomerJourney","9b3f14a1-b9b1-46a0-9e37-e1b65b3388d7","EmailForwarded","d7906006-d8e6-49c6-8d5d-5c4da8454360",2018-11-19 11:36:37.000,"PXDKGPG2BbXEPs8kco3uAlDL5VFF94HLOQgfqmjkXBQ","l4-nrPC_KaHAuyLrgXDAuGP6tJICYha-Pqmz_p_qvJA","c27ee695-eaeb-e811-a9b5-000d3a1e6b71","","US","washington","redmond","98052","A8A2DC38-6ACD-42C3-999B-5599E31ACA3B","70.0","2FD14342-0556-42BF-A155-7F1343CE16DF","10","","","","","d505834a-0edb-4b88-87f6-2d9752700ee2","","","0","237be79c-32cd-4295-b0a4-ee0a9b18d423",2018-11-19 00:00:00.000,2018-11-19 11:37:04.000,"UYNSNEf6yTHjs1HNXc0lmjXeU4G0/Ve2rzIqcZinDgE=-f2f-1"
"d1b430d7-e2eb-e811-a9b4-000d3a1e6adc","df250f62-4c04-d1ad-6c4e-944ede9646cc","microsoft.com","v-kashes@microsoft.com","ceb6fcb8-e5eb-e811-a9b4-000d3a1e6adc","0dd45e59-2793-4acd-b166-365b0cd139b4","CustomerJourney","781cc7fb-1732-486f-8e22-07f9d4aef60c","EmailForwarded","d7906006-d8e6-49c6-8d5d-5c4da8454360",2018-11-19 10:35:12.000,"fNy_Q0Bihj-aT_sB1QQyJVv4WI8LljH4a7pxM_rLHnU","6oAFEJJ0RNVmqK2KFL_mipeOt-iPxkk6esr3BhUA1-Q","ddf8e7e8-5cde-e811-a9b7-000d3a1e6baa","23091c93-84e1-e811-a9b1-000d3a1e689f","IN","telangana","hyderabad","500032","A8A2DC38-6ACD-42C3-999B-5599E31ACA3B","70.0","2FD14342-0556-42BF-A155-7F1343CE16DF","8.1","","","","","4e51ac88-0443-4f4d-804c-da386e341168","","","0","1c1cb4fd-f120-4fc5-99fc-3ebc85dba1e5",2018-11-19 00:00:00.000,2018-11-19 10:35:40.000,"5RCp6HA7NZLIoYh2YF8lm4BQKC9TzQi2tqksJjprhMM=-f2f-1"
"d1b430d7-e2eb-e811-a9b4-000d3a1e6adc","df250f62-4c04-d1ad-6c4e-944ede9646cc","microsoft.com","v-kashes@microsoft.com","ceb6fcb8-e5eb-e811-a9b4-000d3a1e6adc","0dd45e59-2793-4acd-b166-365b0cd139b4","CustomerJourney","df7e8ef8-b3ef-4562-9ca2-887b3133aa3f","EmailForwarded","d7906006-d8e6-49c6-8d5d-5c4da8454360",2018-11-19 10:35:12.000,"fNy_Q0Bihj-aT_sB1QQyJVv4WI8LljH4a7pxM_rLHnU","6oAFEJJ0RNVmqK2KFL_mipeOt-iPxkk6esr3BhUA1-Q","ddf8e7e8-5cde-e811-a9b7-000d3a1e6baa","23091c93-84e1-e811-a9b1-000d3a1e689f","IN","telangana","hyderabad","500032","A8A2DC38-6ACD-42C3-999B-5599E31ACA3B","70.0","2FD14342-0556-42BF-A155-7F1343CE16DF","8.1","","","","","4e51ac88-0443-4f4d-804c-da386e341168","","","0","1c1cb4fd-f120-4fc5-99fc-3ebc85dba1e5",2018-11-19 00:00:00.000,2018-11-19 10:35:40.000,"5RCp6HA7NZLIoYh2YF8lm4BQKC9TzQi2tqksJjprhMM=-f2f-0"
"2f13a811-dfeb-e811-a9b5-000d3a1e689f","e461597b-c3e8-0a04-4257-37ca03ce157b","outlook.com","mktuitest+dvdwptjzez@outlook.com","78145b86-dfeb-e811-a9b5-000d3a1e689f","d9800d91-e2b8-4ae7-8f79-ad74fc7d48d6","CustomerJourney","d026fedf-b7b7-407d-8d83-bcbaf2d63f94","EmailForwarded","d7906006-d8e6-49c6-8d5d-5c4da8454360",2018-11-19 10:20:38.000,"edkweA_x9Ucg4MoUWiQfFRusur9d5E9q6_MtXM3KLdM","CDnlZPw_qcyO0Pz2YoT49QfiglVefyEZOXWWRWAByH0","c2add34d-ddeb-e811-a9b5-000d3a1e689f","","US","washington","redmond","98052","A8A2DC38-6ACD-42C3-999B-5599E31ACA3B","70.0","2FD14342-0556-42BF-A155-7F1343CE16DF","10","","","","","533734fc-396d-4518-8285-a8bde0625e53","","","0","51e98c3c-36c5-407e-bac1-5b01aa2b331d",2018-11-19 00:00:00.000,2018-11-19 10:21:14.000,"mjv0/bZiBTSY5hvkolZeRKlXrXUGbO5u7MX3oAdlsGo=-f2f-1"
"2f13a811-dfeb-e811-a9b5-000d3a1e689f","e461597b-c3e8-0a04-4257-37ca03ce157b","outlook.com","mktuitest+dvdwptjzez@outlook.com","78145b86-dfeb-e811-a9b5-000d3a1e689f","d9800d91-e2b8-4ae7-8f79-ad74fc7d48d6","CustomerJourney","1a215d2f-e455-4f6d-abbc-13555f8cbf25","EmailForwarded","d7906006-d8e6-49c6-8d5d-5c4da8454360",2018-11-19 10:20:38.000,"edkweA_x9Ucg4MoUWiQfFRusur9d5E9q6_MtXM3KLdM","CDnlZPw_qcyO0Pz2YoT49QfiglVefyEZOXWWRWAByH0","c2add34d-ddeb-e811-a9b5-000d3a1e689f","","US","washington","redmond","98052","A8A2DC38-6ACD-42C3-999B-5599E31ACA3B","70.0","2FD14342-0556-42BF-A155-7F1343CE16DF","10","","","","","533734fc-396d-4518-8285-a8bde0625e53","","","0","a84a481e-75af-41cc-ad03-aa8583d51f5b",2018-11-19 00:00:00.000,2018-11-19 10:21:13.000,"mjv0/bZiBTSY5hvkolZeRKlXrXUGbO5u7MX3oAdlsGo=-f2f-0"
"1dc2c9c3-ddeb-e811-a9b4-000d3a1e6adc","7ccc6c96-035d-4311-9477-6455276406a2","outlook.com","mktuitest+csyiwdveyv@outlook.com","4bbc23f3-ddeb-e811-a9b4-000d3a1e6adc","cc3ee11c-0e07-4f2d-bc38-dac1afe44146","CustomerJourney","fcef637c-a6a3-4d0c-b241-95ca094fdb79","EmailForwarded","d7906006-d8e6-49c6-8d5d-5c4da8454360",2018-11-19 09:44:46.000,"mvST_FjPdd9s18KwEx09DiSmVFunBulWL_DF3XvviXM","xAcSQmmd_f0ya7kTgnRt125-dWKy87nOuY_0CDd0Jsw","65e92b86-dbeb-e811-a9b4-000d3a1e6adc","","US","washington","redmond","98052","A8A2DC38-6ACD-42C3-999B-5599E31ACA3B","70.0","2FD14342-0556-42BF-A155-7F1343CE16DF","10","","","","","5f8054be-afb2-4cb7-99a6-e629a64ae888","","","0","cc75ff12-3127-4766-a816-085bb3b7e5d2",2018-11-19 00:00:00.000,2018-11-19 09:45:20.000,"LmWV0/1An9h0S8dg0/GLN2+RSgBsHZyfaNoSCl621Z0=-f2f-1"
"1dc2c9c3-ddeb-e811-a9b4-000d3a1e6adc","7ccc6c96-035d-4311-9477-6455276406a2","outlook.com","mktuitest+csyiwdveyv@outlook.com","4bbc23f3-ddeb-e811-a9b4-000d3a1e6adc","cc3ee11c-0e07-4f2d-bc38-dac1afe44146","CustomerJourney","ca219fc5-7338-4b5e-85c7-0b62f7e8acc7","EmailForwarded","d7906006-d8e6-49c6-8d5d-5c4da8454360",2018-11-19 09:44:46.000,"mvST_FjPdd9s18KwEx09DiSmVFunBulWL_DF3XvviXM","xAcSQmmd_f0ya7kTgnRt125-dWKy87nOuY_0CDd0Jsw","65e92b86-dbeb-e811-a9b4-000d3a1e6adc","","US","washington","redmond","98052","A8A2DC38-6ACD-42C3-999B-5599E31ACA3B","70.0","2FD14342-0556-42BF-A155-7F1343CE16DF","10","","","","","5f8054be-afb2-4cb7-99a6-e629a64ae888","","","0","e4282c6e-2db5-450e-b8f6-c6a20380c076",2018-11-19 00:00:00.000,2018-11-19 09:45:19.000,"LmWV0/1An9h0S8dg0/GLN2+RSgBsHZyfaNoSCl621Z0=-f2f-0"
"31833914-5de7-e811-a9b2-000d3a1e6b71","557d4c07-0ae3-3c7b-cc7c-f2a3e7b34d15","outlook.com","mktuitest+vmhviqkpdx@outlook.com","48262d88-5de7-e811-a9b2-000d3a1e6b71","4997409f-1ba5-4994-8425-6eecb8f780b6","CustomerJourney","2ac458d6-db3e-4f04-92e5-dfd2be6cb3ab","EmailForwarded","d7906006-d8e6-49c6-8d5d-5c4da8454360",2018-11-13 16:15:55.000,"qkhbBK9aw4eDIKRvAFuy8fUT84o_b0VWbBluaLAztnk","OP3lBf6nu_n-uZeOCsNj_LE6vWU87EIOWP3vIfILNFo","ab6719b7-5ae7-e811-a9b2-000d3a1e6b71","","US","washington","redmond","98052","A8A2DC38-6ACD-42C3-999B-5599E31ACA3B","70.0","2FD14342-0556-42BF-A155-7F1343CE16DF","10","","","","","87acccd2-144e-4c3d-b932-8876b26d9db3","","","0","3e3a4427-2bbe-46f1-b35e-ee5bc2b6f38f",2018-11-13 00:00:00.000,2018-11-13 16:16:50.000,"cZLGh5+DgJNVv5sYkg0S/kxElic1S6/RcjUndviBt1k=-f2f-0"
"31833914-5de7-e811-a9b2-000d3a1e6b71","557d4c07-0ae3-3c7b-cc7c-f2a3e7b34d15","outlook.com","mktuitest+vmhviqkpdx@outlook.com","48262d88-5de7-e811-a9b2-000d3a1e6b71","4997409f-1ba5-4994-8425-6eecb8f780b6","CustomerJourney","3a345521-bac5-4851-9683-e4dd509e9dfb","EmailForwarded","d7906006-d8e6-49c6-8d5d-5c4da8454360",2018-11-13 16:15:55.000,"qkhbBK9aw4eDIKRvAFuy8fUT84o_b0VWbBluaLAztnk","OP3lBf6nu_n-uZeOCsNj_LE6vWU87EIOWP3vIfILNFo","ab6719b7-5ae7-e811-a9b2-000d3a1e6b71","","US","washington","redmond","98052","A8A2DC38-6ACD-42C3-999B-5599E31ACA3B","70.0","2FD14342-0556-42BF-A155-7F1343CE16DF","10","","","","","87acccd2-144e-4c3d-b932-8876b26d9db3","","","0","0d08f41f-0d94-44da-9353-312a6ca8ff15",2018-11-13 00:00:00.000,2018-11-13 16:16:45.000,"cZLGh5+DgJNVv5sYkg0S/kxElic1S6/RcjUndviBt1k=-f2f-1"
